"MovieID"	"Action"	"Adventure"	"Animation"	"Children.s"	"Comedy"	"Crime"	"Documentary"	"Drama"	"Fantasy"	"Film.Noir"	"Horror"	"Musical"	"Mystery"	"Romance"	"Sci.Fi"	"Thriller"	"War"	"Western"	"Title"	"Year"
3079	0	0	0	0	0	0	0	19.326	0	0	0	0	0	0	0	0	0	0	"Mansfield Park (1999)"	1999
3080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)"	1998
3081	0	0	0	0	0	0	0	0	0	0	24.521	0	0	24.521	0	0	0	0	"Sleepy Hollow (1999)"	1999
3082	22.839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.839	0	0	"World Is Not Enough, The (1999)"	1999
3083	0	0	0	0	24.418	0	0	24.418	0	0	0	0	0	0	0	0	0	0	"All About My Mother (Todo Sobre Mi Madre) (1999)"	1999
3084	0	0	0	0	0	0	2.426	0	0	0	0	0	0	0	0	0	0	0	"Home Page (1999)"	1999
3085	0	0	0	0	0	0	0	0	0	0	1.732	0	0	0	0	0	0	0	"Living Dead Girl, The (La Morte Vivante) (1982)"	1982
3086	0	0	0	0	15.731	0	0	0	0	0	0	0	0	0	0	0	0	0	"March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934)"	1934
3087	0	0	0	0	21.73	0	0	0	0	0	0	0	0	0	0	0	0	0	"Scrooged (1988)"	1988
3088	0	0	0	0	24.029	0	0	0	0	0	0	0	0	0	0	0	0	0	"Harvey (1950)"	1950
3089	0	0	0	0	0	0	0	24.09	0	0	0	0	0	0	0	0	0	0	"Bicycle Thief, The (Ladri di biciclette) (1948)"	1948
3090	0	0	0	0	0	0	0	21.434	0	0	0	0	0	0	0	0	0	0	"Matewan (1987)"	1987
3091	0	0	0	0	0	0	0	21.202	0	0	0	0	0	0	0	0	21.202	0	"Kagemusha (1980)"	1980
3092	0	0	0	0	0	0	0	11.984	0	0	0	0	0	0	0	0	0	0	"Chushingura (1962)"	1962
3093	0	0	0	0	0	0	0	19.735	0	0	0	0	0	0	0	0	0	19.735	"McCabe & Mrs. Miller (1971)"	1971
3094	0	0	0	0	0	0	0	17.772	0	0	0	0	0	17.772	0	0	0	0	"Maurice (1987)"	1987
3095	0	0	0	0	0	0	0	25.862	0	0	0	0	0	0	0	0	0	0	"Grapes of Wrath, The (1940)"	1940
3096	0	0	0	0	17.937	0	0	0	0	0	0	0	0	0	0	0	0	0	"My Man Godfrey (1957)"	1957
3097	0	0	0	0	21.52	0	0	0	0	0	0	0	0	21.52	0	0	0	0	"Shop Around the Corner, The (1940)"	1940
3098	0	0	0	0	0	0	0	24.165	0	0	0	0	0	0	0	0	0	0	"Natural, The (1984)"	1984
3099	0	0	0	0	18.162	0	0	0	0	0	0	0	0	18.162	0	0	0	0	"Shampoo (1975)"	1975
3100	0	0	0	0	0	0	0	24.17	0	0	0	0	0	0	0	0	0	0	"River Runs Through It, A (1992)"	1992
3101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.541	0	0	"Fatal Attraction (1987)"	1987
3102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.026	0	0	"Jagged Edge (1985)"	1985
3103	0	0	0	0	0	0	0	12.909	0	0	0	0	0	12.909	0	0	0	0	"Stanley & Iris (1990)"	1990
3104	25.604	25.604	0	0	25.604	25.604	0	0	0	0	0	0	0	0	0	0	0	0	"Midnight Run (1988)"	1988
3105	0	0	0	0	0	0	0	24.66	0	0	0	0	0	0	0	0	0	0	"Awakenings (1990)"	1990
3106	0	0	0	0	0	0	0	10.43	0	0	0	0	0	10.43	0	0	0	0	"Come See the Paradise (1990)"	1990
3107	23.285	0	0	0	0	0	0	23.285	0	0	0	0	0	0	0	0	0	0	"Backdraft (1991)"	1991
3108	0	0	0	0	24.842	0	0	24.842	0	0	0	0	0	24.842	0	0	0	0	"Fisher King, The (1991)"	1991
3109	0	0	0	0	0	0	0	13.388	0	0	0	0	0	0	0	0	0	0	"River, The (1984)"	1984
3110	0	0	0	0	0	0	0	11.869	0	0	0	0	0	0	0	0	0	0	"Country (1984)"	1984
3111	0	0	0	0	0	0	0	19.836	0	0	0	0	0	0	0	0	0	0	"Places in the Heart (1984)"	1984
3112	0	0	0	0	0	0	0	14.32	0	0	0	0	0	0	0	0	0	0	"'Night Mother (1986)"	1986
3113	16.655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.655	0	0	"End of Days (1999)"	1999
3114	0	0	31.086	31.086	31.086	0	0	0	0	0	0	0	0	0	0	0	0	0	"Toy Story 2 (1999)"	1999
3115	0	0	0	0	0	0	0	14.871	0	0	0	0	0	0	0	0	0	0	"Flawless (1999)"	1999
3116	0	0	0	0	0	0	0	6.539	0	0	0	0	0	0	0	0	0	0	"Miss Julie (1999)"	1999
3117	0	0	0	0	0	0	0	14.161	0	0	0	0	0	14.161	0	0	14.161	0	"Ride with the Devil (1999)"	1999
3118	0	0	0	0	0	0	0	14.791	0	0	0	0	0	0	0	0	0	0	"Tumbleweeds (1999)"	1999
3119	0	0	0	0	0	0	0	0	0	0	1.832	0	0	0	0	0	0	0	"Bay of Blood (Reazione a catena) (1971)"	1971
3120	0	0	0	0	14.677	0	0	0	0	0	0	0	0	0	0	0	0	0	"Distinguished Gentleman, The (1992)"	1992
3121	0	0	0	0	0	0	0	0	0	10.277	0	0	0	0	0	0	0	0	"Hitch-Hiker, The (1953)"	1953
3122	0	0	0	0	0	0	0	11.377	0	0	0	0	0	11.377	0	0	0	11.377	"Santa Fe Trail (1940)"	1940
3123	0	0	0	0	1.099	0	0	0	0	0	0	0	0	0	0	0	0	0	"Spring Fever USA (a.k.a. Lauderdale) (1989)"	1989
3124	0	0	0	0	11.72	0	0	11.72	0	0	0	0	0	0	0	0	0	0	"Agnes Browne (1999)"	1999
3125	0	0	0	0	0	0	0	18.622	0	0	0	0	0	0	0	0	0	0	"End of the Affair, The (1999)"	1999
3126	0	0	0	0	0	0	0	4.396	0	0	0	0	0	0	0	0	0	0	"End of the Affair, The (1955)"	1955
3127	0	0	0	0	0	0	0	13.009	0	0	0	0	0	0	0	0	0	0	"Holy Smoke (1999)"	1999
3128	0	0	0	0	0	0	0	13.569	0	0	0	0	0	0	0	0	0	0	"Map of the World, A (1999)"	1999
3129	0	0	0	0	20.959	0	0	20.959	0	0	0	0	0	0	0	0	0	0	"Sweet and Lowdown (1999)"	1999
3130	0	0	0	0	11.322	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bonfire of the Vanities (1990)"	1990
3131	0	0	0	0	2.426	0	0	0	0	0	0	0	0	0	0	0	0	0	"Broadway Damage (1997)"	1997
3132	0	0	0	0	13.213	0	0	0	0	0	0	0	0	0	0	0	0	0	"Daddy Long Legs (1919)"	1919
3133	0	0	0	0	13.883	0	0	0	0	0	0	0	0	0	0	0	0	0	"Go West (1925)"	1925
3134	0	0	0	0	0	0	0	22.155	0	0	0	0	0	0	0	0	22.155	0	"Grand Illusion (Grande illusion, La) (1937)"	1937
3135	0	0	0	0	0	0	0	20.823	0	0	0	0	0	0	0	0	0	0	"Great Santini, The (1979)"	1979
3136	0	0	0	0	0	0	3.297	0	0	0	0	0	0	0	0	0	0	0	"James Dean Story, The (1957)"	1957
3137	10.571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.571	0	"Sea Wolves, The (1980)"	1980
3138	0	0	0	0	0	0	0	13.395	0	0	0	0	0	0	0	0	0	0	"Stealing Home (1988)"	1988
3139	8.998	8.998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Tarzan the Fearless (1933)"	1933
3140	0	0	0	0	7.566	0	0	0	0	0	0	0	0	0	0	0	0	0	"Three Ages, The (1923)"	1923
3141	0	0	0	0	0	0	0	12.579	0	0	0	0	0	0	0	0	0	0	"Two Jakes, The (1990)"	1990
3142	0	0	0	0	0	0	16.478	0	0	0	0	16.478	0	0	0	0	0	0	"U2: Rattle and Hum (1988)"	1988
3143	0	0	0	0	0	0	0	12.928	0	0	0	0	0	0	0	0	12.928	0	"Hell in the Pacific (1968)"	1968
3144	0	0	0	0	12.707	0	0	0	0	0	0	0	0	12.707	0	0	0	0	"Glass Bottom Boat, The (1966)"	1966
3145	0	0	0	0	0	0	0	18.666	0	0	0	0	0	0	0	0	0	0	"Cradle Will Rock, The (1999)"	1999
3146	0	0	0	0	15.832	0	0	0	0	0	0	0	0	0	0	0	0	0	"Deuce Bigalow: Male Gigolo (1999)"	1999
3147	0	0	0	0	0	0	0	29.534	0	0	0	0	0	0	0	29.534	0	0	"Green Mile, The (1999)"	1999
3148	0	0	0	0	0	0	0	25.953	0	0	0	0	0	0	0	0	0	0	"Cider House Rules, The (1999)"	1999
3149	0	0	0	0	0	0	0	0	0	0	0	0	5.369	0	0	0	0	0	"Diamonds (1999)"	1999
3150	0	0	0	0	0	0	0	15.078	0	0	0	0	0	0	0	0	0	0	"War Zone, The (1999)"	1999
3151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Bat Whispers, The (1930)"	1930
3152	0	0	0	0	0	0	0	23.312	0	0	0	0	0	0	0	0	0	0	"Last Picture Show, The (1971)"	1971
3153	20.08	20.08	0	0	0	0	0	0	20.08	0	0	0	0	0	0	0	0	0	"7th Voyage of Sinbad, The (1958)"	1958
3154	0	0	0	0	0	0	0	7.277	0	0	0	0	0	0	0	0	7.277	0	"Blood on the Sun (1945)"	1945
3155	0	0	0	0	0	0	0	19.829	0	0	0	0	0	19.829	0	0	0	0	"Anna and the King (1999)"	1999
3156	0	0	0	0	17.285	0	0	17.285	0	0	0	0	0	0	17.285	0	0	0	"Bicentennial Man (1999)"	1999
3157	0	0	0	19.7	19.7	0	0	0	0	0	0	0	0	0	0	0	0	0	"Stuart Little (1999)"	1999
3158	0	0	0	0	0	0	0	13.759	0	0	0	0	0	0	0	0	0	0	"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)"	1999
3159	0	0	23.277	23.277	0	0	0	0	0	0	0	23.277	0	0	0	0	0	0	"Fantasia 2000 (1999)"	1999
3160	0	0	0	0	0	0	0	27.316	0	0	0	0	0	0	0	0	0	0	"Magnolia (1999)"	1999
3161	0	0	0	0	0	0	0	10.227	0	0	0	0	0	0	0	0	0	0	"Onegin (1999)"	1999
3162	0	0	0	0	7.539	0	0	7.539	0	0	0	0	0	0	0	0	0	0	"Simpatico (1999)"	1999
3163	0	0	0	0	0	0	0	21.176	0	0	0	0	0	0	0	0	0	0	"Topsy-Turvy (1999)"	1999
3164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Alley Cats, The (1968)"	1968
3165	10.783	0	0	0	0	0	0	10.783	0	0	0	0	0	0	0	0	0	0	"Boiling Point (1993)"	1993
3166	0	2.091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Brenda Starr (1989)"	1989
3167	0	0	0	0	0	0	0	18.572	0	0	0	0	0	0	0	0	0	0	"Carnal Knowledge (1971)"	1971
3168	0	23.32	0	0	0	0	0	23.32	0	0	0	0	0	0	0	0	0	0	"Easy Rider (1969)"	1969
3169	0	0	0	0	0	0	0	19.443	0	0	0	0	0	0	0	0	0	0	"Falcon and the Snowman, The (1984)"	1984
3170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Hi-Yo Silver (1940)"	1940
3171	0	0	0	0	0	0	0	12.618	0	0	0	0	0	0	0	0	0	0	"Room at the Top (1959)"	1959
3172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Ulysses (Ulisse) (1954)"	1954
3173	0	0	0	0	0	0	0	19.319	0	0	0	0	0	0	0	0	0	0	"Any Given Sunday (1999)"	1999
3174	0	0	0	0	23.604	0	0	23.604	0	0	0	0	0	0	0	0	0	0	"Man on the Moon (1999)"	1999
3175	0	28.113	0	0	28.113	0	0	0	0	0	0	0	0	0	28.113	0	0	0	"Galaxy Quest (1999)"	1999
3176	0	0	0	0	0	0	0	25.201	0	0	0	0	25.201	0	0	25.201	0	0	"Talented Mr. Ripley, The (1999)"	1999
3177	0	0	0	0	13.328	0	0	0	0	0	0	0	0	0	0	0	0	0	"Next Friday (1999)"	1999
3178	0	0	0	0	0	0	0	23.987	0	0	0	0	0	0	0	0	0	0	"Hurricane, The (1999)"	1999
3179	0	0	0	0	0	0	0	18.485	0	0	0	0	0	0	0	0	0	0	"Angela's Ashes (1999)"	1999
3180	0	0	0	0	9.346	0	0	9.346	0	0	0	0	0	0	0	0	0	0	"Play it to the Bone (1999)"	1999
3181	0	0	0	0	0	0	0	18.909	0	0	0	0	0	0	0	0	0	0	"Titus (1999)"	1999
3182	0	0	0	0	0	0	19.087	0	0	0	0	0	0	0	0	0	0	0	"Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999)"	1999
3183	0	0	0	0	0	0	0	13.789	0	0	0	0	0	0	0	0	0	0	"Third Miracle, The (1999)"	1999
3184	4.827	0	0	0	4.827	4.827	0	4.827	0	0	0	0	0	0	0	0	0	0	"Montana (1998)"	1998
3185	0	0	0	0	0	0	0	20.424	0	0	0	0	0	0	0	0	0	0	"Snow Falling on Cedars (1999)"	1999
3186	0	0	0	0	0	0	0	21.098	0	0	0	0	0	0	0	0	0	0	"Girl, Interrupted (1999)"	1999
3187	0	0	0	0	0	0	0	3.297	0	0	0	0	0	0	0	0	0	0	"Trans (1998)"	1998
3188	0	0	0	0	0	0	14.775	0	0	0	0	0	0	0	0	0	0	0	"Life and Times of Hank Greenberg, The (1998)"	1998
3189	0	0	0	0	20.78	0	0	0	0	0	0	0	0	0	0	0	0	0	"My Dog Skip (1999)"	1999
3190	0	10.919	0	0	0	0	0	0	0	0	0	0	0	0	10.919	0	0	0	"Supernova (2000)"	2000
3191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Quarry, The (1998)"	1998
3192	0	0	0	0	0	0	0	12.976	0	0	0	0	0	0	0	0	0	0	"Terrorist, The (Malli) (1998)"	1998
3193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Creature (1999)"	1999
3194	0	0	0	0	0	0	0	17.827	0	0	0	0	0	0	0	0	0	0	"Way We Were, The (1973)"	1973
3195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Tess of the Storm Country (1922)"	1922
3196	0	0	0	0	0	0	0	25.267	0	0	0	0	0	0	0	0	25.267	0	"Stalag 17 (1953)"	1953
3197	18.249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Presidio, The (1988)"	1988
3198	0	0	0	0	0	0	0	23.564	0	0	0	0	0	0	0	0	0	0	"Papillon (1973)"	1973
3199	0	0	0	0	14.315	0	0	0	0	0	0	14.315	0	14.315	0	0	0	0	"Pal Joey (1957)"	1957
3200	0	0	0	0	19.811	0	0	19.811	0	0	0	0	0	0	0	0	0	0	"Last Detail, The (1973)"	1973
3201	0	0	0	0	0	0	0	23.255	0	0	0	0	0	0	0	0	0	0	"Five Easy Pieces (1970)"	1970
3202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971)"	1971
3203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.837	0	0	"Dead Calm (1989)"	1989
3204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.475	0	0	"Boys from Brazil, The (1978)"	1978
3205	0	0	0	0	0	0	0	0	0	0	3.118	0	0	0	0	0	0	0	"Black Sunday (La Maschera Del Demonio) (1960)"	1960
3206	0	0	0	0	0	0	0	0	0	0	0	0	0	15.883	0	0	0	0	"Against All Odds (1984)"	1984
3207	0	5.149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Snows of Kilimanjaro, The (1952)"	1952
3208	15.395	0	0	0	15.395	0	0	0	0	0	0	0	0	0	0	0	0	0	"Loaded Weapon 1 (1993)"	1993
3209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Loves of Carmen, The (1948)"	1948
3210	0	0	0	0	26.042	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fast Times at Ridgemont High (1982)"	1982
3211	0	0	0	0	0	0	0	14.728	0	0	0	0	0	0	0	0	0	0	"Cry in the Dark, A (1988)"	1988
3212	0	0	0	0	0	0	0	1.732	0	0	0	0	0	0	0	0	0	0	"Born to Win (1971)"	1971
3213	0	0	19.391	19.391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Batman: Mask of the Phantasm (1993)"	1993
3214	0	0	0	0	0	0	0	15.235	0	0	0	0	0	0	0	0	0	0	"American Flyers (1985)"	1985
3215	0	0	0	0	0	0	0	7.63	0	0	0	0	0	0	0	0	0	0	"Voyage of the Damned (1976)"	1976
3216	0	0	0	0	0	0	0	0	0	0	3.663	0	0	0	0	0	0	0	"Vampyros Lesbos (Las Vampiras) (1970)"	1970
3217	0	0	0	0	0	0	0	15.121	0	0	0	0	0	0	0	0	0	0	"Star Is Born, A (1937)"	1937
3218	0	0	0	0	0	0	0	11.05	0	0	0	0	0	0	0	0	0	0	"Poison (1991)"	1991
3219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19.865	0	0	"Pacific Heights (1990)"	1990
3220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Night Tide (1961)"	1961
3221	0	0	0	0	0	0	0	11.495	0	0	0	0	0	0	0	0	0	0	"Draughtsman's Contract, The (1982)"	1982
3222	0	0	0	0	0	0	0	14.172	0	0	0	0	0	0	0	0	0	0	"Carmen (1984)"	1984
3223	0	0	0	0	0	0	0	11.495	0	0	0	0	0	0	0	0	0	0	"Zed & Two Noughts, A (1985)"	1985
3224	0	0	0	0	0	0	0	17.602	0	0	0	0	0	0	0	0	0	0	"Woman in the Dunes (Suna no onna) (1964)"	1964
3225	0	0	0	0	12.918	0	0	0	0	0	0	0	0	12.918	0	0	0	0	"Down to You (2000)"	2000
3226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Hellhounds on My Trail (1999)"	1999
3227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Not Love, Just Frenzy (Más que amor, frenesí) (1996)"	1996
3228	0	0	0	0	0.693	0	0	0	0	0	0	0	0	0	0	0	0	0	"Wirey Spindell (1999)"	1999
3229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Another Man's Poison (1952)"	1952
3230	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.977	0	0	"Odessa File, The (1974)"	1974
3231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Saphead, The (1920)"	1920
3232	0	0	0	0	6.436	0	0	0	0	0	0	0	0	0	0	0	0	0	"Seven Chances (1925)"	1925
3233	0	0	0	0	3.465	0	0	0	0	0	0	0	0	0	0	0	0	0	"Smashing Time (1967)"	1967
3234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Train Ride to Hollywood (1978)"	1978
3235	0	0	0	0	12.789	0	0	0	0	0	0	0	0	0	0	0	0	0	"Where the Buffalo Roam (1980)"	1980
3236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.426	"Zachariah (1971)"	1971
3237	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Kestrel's Eye (Falkens öga) (1998)"	1998
3238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.928	0	0	"Eye of the Beholder (1999)"	1999
3239	0	0	0	0	8.587	0	0	0	0	0	0	0	0	0	0	0	0	0	"Isn't She Great? (2000)"	2000
3240	0	0	0	0	11.446	0	0	0	0	0	0	0	0	0	0	0	0	0	"Big Tease, The (1999)"	1999
3241	0	0	0	0	14.826	0	0	0	0	0	0	0	0	0	0	0	0	0	"Cup, The (Phörpa) (1999)"	1999
3242	0	0	0	0	4.03	0	0	0	0	0	0	0	0	0	0	0	0	0	"Santitos (1997)"	1997
3243	0	0	0	0	14.211	0	0	0	0	0	0	0	0	0	0	0	0	0	"Encino Man (1992)"	1992
3244	0	0	0	0	21.344	0	0	0	0	0	0	0	0	21.344	0	0	0	0	"Goodbye Girl, The (1977)"	1977
3245	0	0	0	0	0	0	0	7.723	0	0	0	0	0	0	0	0	0	0	"I Am Cuba (Soy Cuba/Ya Kuba) (1964)"	1964
3246	0	0	0	0	0	0	0	24.054	0	0	0	0	0	0	0	0	0	0	"Malcolm X (1992)"	1992
3247	0	0	0	0	20.595	20.595	0	0	0	0	0	0	0	0	0	0	0	0	"Sister Act (1992)"	1992
3248	0	0	0	0	13.482	0	0	0	0	0	0	0	0	0	0	0	0	0	"Sister Act 2: Back in the Habit (1993)"	1993
3249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.274	0	0	"Hand That Rocks the Cradle, The (1992)"	1992
3250	0	0	0	0	0	0	0	20.082	0	0	0	0	0	0	0	0	0	0	"Alive (1993)"	1993
3251	0	0	0	0	0	0	0	18.996	0	0	0	0	18.996	0	0	0	0	0	"Agnes of God (1985)"	1985
3252	0	0	0	0	0	0	0	23.469	0	0	0	0	0	0	0	0	0	0	"Scent of a Woman (1992)"	1992
3253	0	0	0	0	25.283	0	0	0	0	0	0	0	0	0	0	0	0	0	"Wayne's World (1992)"	1992
3254	0	0	0	0	17.515	0	0	0	0	0	0	0	0	0	0	0	0	0	"Wayne's World 2 (1993)"	1993
3255	0	0	0	0	25.767	0	0	25.767	0	0	0	0	0	0	0	0	0	0	"League of Their Own, A (1992)"	1992
3256	26.093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.093	0	0	"Patriot Games (1992)"	1992
3257	18.409	0	0	0	0	0	0	18.409	0	0	0	0	0	18.409	0	18.409	0	0	"Bodyguard, The (1992)"	1992
3258	0	0	0	0	16.033	0	0	0	0	0	0	0	0	0	0	0	0	0	"Death Becomes Her (1992)"	1992
3259	0	0	0	0	0	0	0	20.217	0	0	0	0	0	20.217	0	0	0	0	"Far and Away (1992)"	1992
3260	0	0	0	0	0	0	0	23.023	0	0	0	0	0	0	0	0	0	0	"Howards End (1992)"	1992
3261	0	0	0	0	21.11	0	0	21.11	0	0	0	0	0	21.11	0	0	0	0	"Singles (1992)"	1992
3262	0	0	0	0	0	0	0	15.124	0	0	0	0	15.124	0	0	0	0	0	"Twin Peaks: Fire Walk with Me (1992)"	1992
3263	0	0	0	0	20.738	0	0	0	0	0	0	0	0	0	0	0	0	0	"White Men Can't Jump (1992)"	1992
3264	0	0	0	0	19.288	0	0	0	0	0	19.288	0	0	0	0	0	0	0	"Buffy the Vampire Slayer (1992)"	1992
3265	23.959	0	0	0	0	23.959	0	0	0	0	0	0	0	0	0	0	0	0	"Hard-Boiled (Lashou shentan) (1992)"	1992
3266	18.415	0	0	0	18.415	18.415	0	18.415	0	0	0	0	0	0	0	0	0	0	"Man Bites Dog (C'est arrivé près de chez vous) (1992)"	1992
3267	22.786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22.786	0	0	"Mariachi, El (1992)"	1992
3268	9.243	0	0	0	9.243	0	0	0	0	0	0	0	0	0	0	0	0	0	"Stop! Or My Mom Will Shoot (1992)"	1992
3269	0	19.756	0	0	0	0	0	0	0	0	0	0	0	19.756	19.756	0	0	0	"Forever Young (1992)"	1992
3270	0	0	0	0	0	0	0	17.404	0	0	0	0	0	0	0	0	0	0	"Cutting Edge, The (1992)"	1992
3271	0	0	0	0	0	0	0	22.291	0	0	0	0	0	0	0	0	0	0	"Of Mice and Men (1992)"	1992
3272	0	0	0	0	0	16.48	0	16.48	0	0	0	0	0	0	0	0	0	0	"Bad Lieutenant (1992)"	1992
3273	0	0	0	0	0	0	0	0	0	0	17.376	0	17.376	0	0	17.376	0	0	"Scream 3 (2000)"	2000
3274	18.897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Single White Female (1992)"	1992
3275	16.37	0	0	0	16.37	0	0	0	0	0	0	0	0	0	0	0	0	0	"Boondock Saints, The (1999)"	1999
3276	0	0	0	0	10.155	0	0	0	0	0	0	0	0	0	0	0	0	0	"Gun Shy (2000)"	2000
3277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Beloved/Friend (Amigo/Amado) (1999)"	1999
3278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Gendernauts (1999)"	1999
3279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Knockout (1999)"	1999
3280	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Baby, The (1973)"	1973
3281	0	0	0	0	0	0	15.728	0	0	0	0	0	0	0	0	0	0	0	"Brandon Teena Story, The (1998)"	1998
3282	0	0	0	0	8.521	0	0	0	0	0	0	0	0	0	0	0	0	0	"Different for Girls (1996)"	1996
3283	9.389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Minnie and Moskowitz (1971)"	1971
3284	0	0	0	0	14.212	0	0	0	0	0	0	0	0	14.212	0	0	0	0	"They Might Be Giants (1971)"	1971
3285	0	16.339	0	0	0	0	0	16.339	0	0	0	0	0	0	0	0	0	0	"Beach, The (2000)"	2000
3286	0	0	0	0	10.631	0	0	0	0	0	0	0	0	0	0	0	0	0	"Snow Day (2000)"	2000
3287	0	0	13.263	13.263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Tigger Movie, The (2000)"	2000
3288	0	0	0	0	0	0	0	4.158	0	0	0	0	0	0	0	0	0	0	"Cotton Mary (1999)"	1999
3289	0	0	0	0	0	0	0	14.891	0	0	0	0	0	0	0	0	0	0	"Not One Less (Yi ge dou bu neng shao) (1999)"	1999
3290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Soft Toilet Seats (1999)"	1999
3291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Trois (2000)"	2000
3292	0	0	0	0	0	0	0	0	0	6.869	0	0	0	0	0	0	0	0	"Big Combo, The (1955)"	1955
3293	0	0	0	0	0	0	0	5.471	0	0	0	0	0	0	5.471	0	0	0	"Conceiving Ada (1997)"	1997
3294	0	0	0	0	0	0	0	0	0	0	1.732	0	0	0	0	0	0	0	"Eaten Alive (1976)"	1976
3295	0	0	0	0	0	0	0	2.426	0	0	0	0	0	0	0	0	0	0	"Raining Stones (1993)"	1993
3296	0	0	0	0	0	0	0	20.152	0	0	0	0	0	0	0	0	0	0	"To Sir with Love (1967)"	1967
3297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"With Byrd at the South Pole (1930)"	1930
3298	0	0	0	0	0	0	0	22.068	0	0	0	0	0	0	0	0	0	0	"Boiler Room (2000)"	2000
3299	0	0	0	0	11.865	0	0	11.865	0	0	0	0	0	0	0	0	0	0	"Hanging Up (2000)"	2000
3300	20.78	0	0	0	0	0	0	0	0	0	0	0	0	0	20.78	0	0	0	"Pitch Black (2000)"	2000
3301	0	0	0	0	21.626	21.626	0	0	0	0	0	0	0	0	0	0	0	0	"Whole Nine Yards, The (2000)"	2000
3302	0	0	0	0	13.26	0	0	0	0	0	0	0	0	0	0	0	0	0	"Beautiful People (1999)"	1999
3303	0	0	0	0	0	0	6.272	0	0	0	0	0	0	0	0	0	0	0	"Black Tar Heroin: The Dark End of the Street (1999)"	1999
3304	0	0	0	0	0	14.373	0	14.373	0	0	0	0	0	0	0	0	0	0	"Blue Collar (1978)"	1978
3305	0	0	0	0	0	0	0	0	0	2.772	2.772	0	0	0	0	0	0	0	"Bluebeard (1944)"	1944
3306	0	0	0	0	12.579	0	0	0	0	0	0	0	0	0	0	0	0	0	"Circus, The (1928)"	1928
